label	sentence	w_index
0	Mr Livingstone called for cuts in defence spending.	4
0	"Only once had he returned after they all left and that had been bad enough, like a dream no, like stepping into the scene and situation of some frightening film, a Hitchcock movie perhaps."	25
0	"While Kahlo's art helped her to deal with the vicissitudes of her life, for most audiences it is her life story which allows understanding of her art."	23
0	"Schooldays and the loneliness they both felt when the boys went off to boarding school, followed by the joy unconfined when they came home at the end of term."	3
0	"Adam Verne-Smith, resident in Puerto de la Cruz, did not of course see it."	2
0	"The poem highlights two important twelfth-century developments: the use of force in punishing aristocratic crime (the result of princely peace-keeping), and the increasing significance of siege-engines in warfare."	16
0	"Kirsty and Sam the other night, they were punching injuries out of each other weren't they!"	9
0	In parliament there would be a carefully organized plan of resistance that would at least slow the government down and raise Unionist morale.	8
0	But we weren't talking about the motor industry and the never-ending management-union dispute	12
0	"For Kahlo, however, choosing to wear the clothing of the Tehuana, as for example in Tree of Hope( 1946)( Fig. 8), was to embody a powerful symbol of cultural identity."	26
0	"Notwithstanding the popular appeal and political influence to be derived from such a humane-sounding statement, this definition is nevertheless at variance with the traditional interpretation of the meaning of punishment."	6
0	"It necessitated the rapid mobilization of auxiliaries to join a core of highly-trained troops kept constantly, at the ready the princes' military force which became the central element of the system."	22
0	"But I'm starting to think that everything's a disgusting for you, person."	8
0	"This boat was called Dream Baby, and she was clearly an expensive vessel for rods and whip-aerials and outriggers splayed from her upperworks like the limbs of some outlandish insect."	12
0	"This non-punitive paradigm will provide a system for contrasting the efficacy of current practice with future plans inappropriately to transform probation work into a new approach to punishment in the community( p. 18, para. 4.3)."	6
0	Sigillaria bark is covered with little horseshoe-shaped marks (leaf cushions).	7
0	"But you know how it is, it's family responsibilities and kids growing up and then they grow up and have families of their own, then you get tied to the grandchildren or what have you."	8
0	"Thierry's remote connection with the family of Godfrey de Bouillon, along with his marriage with Sybilla of Anjou, Fulk V's daughter, gave him some claim to the throne of Jerusalem; as a consequence, the nobility of Outremer viewed him and Philip with mixed feelings expecting much of them, yet fearing their ambitions."	43
0	"Ulster, the provincial champions, may well fancy their chances on November 21, but Leinster look certain to face an extremely difficult challenge even though the visitors have rested 13 of the team that beat Wales."	24
0	But the effect of the magnetic field upon the motion of the electrons is nearly always negligible (one exception causing the compression effect is mentioned in the previous section).	21
0	On an impulse he reversed the car and drove quickly back to Martyr's Cottage.	2
0	and he claims to be er able to move things and do the telekinesis feat you know?	14
0	"We have data on some hazardous sites( e.g. those regulated by CIMAH) in the UK but a much more comprehensive approach should be adopted, especially if we are serious in the search for environmental associations with chronic diseases."	31
0	"Apart from Kevin Moseley's steady supply from the line-out, there was nothing much to commend in a Welsh forward effort which reverted to the very worst Eighties stereotype of static, cumbersome players only too willing to slow the game to walking pace."	31
0	"VIRGIL THOMSON was a composer and writer of originality, courage and wit shaped by a unique combination of American and French influences."	16
0	"By the same token the free-swimming trilobite may be expected to have a very wide geographical distribution, for oceans would be no obstacle to it."	22
0	The Declaration of Independence issued by the Palestine National Council( PNC) on November 15 last year constitutes a major achievement along this path.	19
0	"WHO TO WATCH While the best that chart music can manage in the way of band names is Black Box, the pub circuit has always been full with imaginative names"	29
0	"But her desire to provide a period of stability for nearly one million people employed by the NHS is coupled with a fierce determination to maintain the progress of reform, with the overwhelming majority of hospitals becoming self-governing trusts by the mid-1990s."	27
0	The woman in question was an American woman who calls herself Rytasha.	1
0	The most serious consequence of the accountancy view of labor is that high level policy decision-making does not give this factor sufficient consideration	22
0	The struggle reflects a change in mass awareness by which people have come to realise that ideas and aspirations must be embodied in manifest acts if reality is to be changed.	7
0	More to the point it was Bagehot who said: A constitutional statesman is in general a person of common opinions and uncommon abilities.	3
0	"One result was the increase expansion of some charitable organizations, which rejoiced both at their new-found importance and at the Government's generosity."	4
0	"The importance of this debate can be explained, partly, by the political advantage which the Opposition could make from linking the social and economic problems of the country at large with violent street disturbances."	24
0	She leaps from an architectural monument to a male-dominated power structure	9
0	"To the north the broken arches and pillars of the ruined Benedictine abbey gleamed golden in the afternoon sun against the crinkled blue of the sea and, breasting a small ridge, he glimpsed for the first time the topsail of Larksoken Mill and beyond it, against the skyline, the great grey structure of Larksoken Nuclear power Station."	7
0	Since 1983 numbers at the Beacon continued to fall as it was increasingly seen as a facility for children with severe and multiple disabilities.	16
0	"With that characteristically strong statement, he identifies the cause of the Ahlbergs' phenomenal success with adults and children alike."	8
0	An organisation that doesn't change resources	5
0	"The great joint expeditions, the combined leaderships, although not without disagreements had been justified by their outstanding achievement, the control and maintenance of Jerusalem."	10
0	"Paddy Cosgrove, his likely replacement, is a council hack of 21 years standing and ideal backbench material, though it is hard to imagine him leading a campaign for Meadowell."	26
0	"Media: Return of the six-gun saga: Modern actors can not ride and young viewers do not understand the cowboy code, but a revival of the western genre looms on the horizon John Lichfield says"	29
0	"In the Garden: Planning to take a leafy respite at home: In the first of a series for novice gardeners, Anna Pavord stresses the value of careful forethought"	8
0	Long was supported by the majority of the English county members but by few of the party's men of talent.	5
0	"Half an hour after the inspector left, as if to prove his claim the lavatory malfunctioned and wouldn't flush."	12
0	The chapter concludes with a feeling of resignation and determination.	5
0	"The most striking feature of this package, apart from its aim actively to involve employers and entrepreneurs, is a sharp reduction in the role of local government."	23
0	I'm not leaving here until we've done for that man	9
0	"A prayer for the brick building facing St Paul's: Bankside Power Station is a masterpiece worth preserving, Gavin Stamp argues"	5
0	"THIS expanded group of popular committees and institutions making up the Unified leadership is composed of tens of thousands of activists who belong to, or identify with, the different factions of the PLO."	2
0	Any substantive disagreement centred around the issue of what influence social deprivation and unemployment had in causing young people to protest violently on the streets.	9
0	"Yeah, but it was a, it was also a it was a bit of a celebrity, I mean it was people, people were crushed around, bloody group of people I mean"	26
0	You all know the situation	4
0	"Images of urban decay, crime-ridden cities, and ghetto streets linked up with the images of race inequality and black ghettos to produce an analysis more complex but also more contradictory."	4
0	"will sit there cringing, said I can't believe they put this program on terrible."	11
0	"From out of nowhere, Ruth remembered Dick Parker: but not, this time, the pleasure of her relationship with him, only the pain it had brought her on the Christmas Eve following."	16
0	Pope rejects Runcie's concept of church leadership	3
0	"In the meantime, we have the capacity to bring coherence and organisation to a whole set of activities, further consolidating the institutional connection between the people in the occupied state and the PLO leadership."	15
0	"Nature has been banished, technology and its concomitant values hold power over a harshly masculine world."	9
0	"As for the private sector, while BT may be happy to provide funding support for five telecottages in the north of Scotland, it is not about to bankroll a nationwide network."	12
0	"Paddy Cosgrove, his likely replacement, is a council hack of 21 years standing and ideal backbench politician though it is hard to imagine him leading a crusade for Meadowell."	16
0	"Mr Cook also countered the argument that PR would create a tendency towards the centre ground, preventing Labour from implementing a radical programme."	12
0	The beginnings are to be found in the stubborn campaign against the Parliament Bill.	9
0	It would add another necessary requirement in the process of creating a Palestinian state.	5
0	One is to acquire a human personnel assistant for each level of staff.	6
0	Primal Scream Not a name which would lead you to expect self-absorbed acoustic music	13
0	"He sat down and saw a forked path, simmering with gold heat round and under the rising, spreading blue-black-green down-pointing branches of a great pine, still widening where the frame interrupted its soaring."	20
0	Part of the appeal of alternative cancer treatments such as the Gerson therapy is that they allow a patient to feel more in control of the process.	3
0	"It's important you understand the background, said Sorge, not allowing the American to annoy him"	14
0	"His strategy was rather to direct the enthusiasm of the diehards into party methods to articulate their views, and to create unity from the sense of movement."	13
0	The masses are being engaged in the establishment of state institutions.	7
0	"The inner city has been variously regarded as a cause for moral outrage, a threat to public order, or as a blemish on the nation's conscience."	14
0	"Second, it would consolidate the perception and essence of the Intifada as a constructive, not a destructive, factor"	17
0	"McLeish advanced on the cabinet and shifted it authoritatively, ignoring the impact on the ankle dealt him by an unsecured bottom drawer apparently full of heavy objects."	11
0	"Bristol and West claims these auctions will help to bring some activity to an otherwise inactive market, and says it was overwhelmed by the response from people wanting to sell in this way."	11
0	"This black criminal group was constructed not only into the leading instigators behind the riots, but sometimes as the only force."	11
0	"Motoring: A lead-free enthusiast guide to used cars: Drivers with a tight budget and an environmental conscience can buy second-hand without losing principles, says James Ruppert"	3
0	A less direct measure which is applicable only to the most senior management is to observe the decrease or increase of the share price when a particular executive leaves or joins a company.	19
0	And there is always the ultimate entrepreneur's justification that he will make money for his backers.	7
0	"The counselling, assisting, directing, and monitoring on the AEC give meaning to the goals of support and surveillance and provide the basis for establishing a model of probation practice."	10
0	Because the group had known her and her children for some time they agreed to have a attempt and the placement went ahead.	17
0	That jarring manifestation of furious machinery seemed as remote and ridiculous as a impossibility as silence settled down on Kielderhead and the hawk's whistle came down from the moors.	13
0	"The passages it cancelled had, in any case, as in certain programmes, not been lost but stored on some backup device from whence they must now be retrieved."	19
0	"As it was, the smokeless shimmer of vapour was so cooled by cleaning that it drifted across the river to cause corrosion with the leadwork on Wren's great building."	21
0	"If you start writing down some of the responses to that question, you will find you have along the way acquired a group of elements that will have an important bearing on the design."	22
0	"No great skill or intellectual effort is required, which is one way of saying that the human operator is being under-used, but the purpose of a routine is usually to avoid common human mistake such as omitting a step or reversing order"	41
0	"That would have the merit of simplicity, but would it create the right effect socially?"	13
0	"It is also a warning to all hack politicians who think that it is a telling argument against Kinnock to keep on pointing out that he has reversed his opinions about unilateral nuclear disarmament, British membership of the EC, or anything else."	16
0	Can a satisfactory boundary be drawn here?	3
0	"The particularities of post-revolutionary Mexico are frequently subsumed by the superficiality of the ethnic, by the generalised appeal of the radical avant-garde."	17
0	"Rufus took her luggage off her by the reception desk, having set in motion the arrangements by which she would be admitted to a fashionable West End clinic, with Rufus, her surgery and her hospitalization ultimately paid for by some provident association to which she and her husband subscribed."	13
0	"Most of the popular books showing the Mesozoic dinosaurs in their natural setting portray them wallowing about in swamps flanked by dense vegetation, their bodies largely under water."	8
0	The enormous increase in the economic value of her work has developed in tandem with the increased critical and popular response to her particular combination of naive style and incisive content.	24
0	"It was now light, the lamps on the gangway giving murky yellow glow that barely pushed back the inky darkness of a starless night."	12
0	THE information technology developments has left large swaths of rural Britain untouched.	3
0	And the disturbances could not strictly be called racial: the most prominent element was that of violent confrontations between young people and the police.	17
0	"Anthony, recognizing incompetence, grasped Dalgliesh's hair firmly with a sticky hand and he felt the momentary touch of a cheek, so soft that it was like the touch of something very light"	30
0	"In the case of Bankside Power Station, the ultimate facility of power and a masterpiece of industrial architecture by a major twentieth-century British architect, our historic building system is being perverted for purely political reasons."	9
0	"A mile above the shepherd's hut the hillsides ceased their upward rise and curved together to form a dead-end valley of broad slopes five miles from the nearest tarmac road, hidden deep in the folds of the moors."	11
0	"Inside The Brotherhood( Granada), produced by Claudia Milne and Martin Short, investigated the most notorious area of Masonic influence, local government."	16
0	One approach would be to set the boundary by reference to the degree of probability.	1
0	"Peregrine Worsthorne, for example, used the ferocity of the confrontations in Handsworth, Brixton, and Tottenham to argue that there was a major uncertainty over the possibility of assimilating the coloured population into mainstream British values( Sunday Telegraph, 29 September 1985)."	22
0	"At the top they came out into uncompromising, bright grey light, the bleak, hedgeless lane, the flat meadows where here and there stunted trees stood like old men in rags"	29
0	Mr Cook also countered the argument that PR would build in a pull towards the centre prevention preventing Labour from implementing a radical programme.	16
0	"Mr Franklin went there at the end of the 1970s, after the insolvency of Keyser Ullman, the merchant bank where he was a director that was rescued by the Bank of England."	12
0	"No great skill or intellectual effort is required, which is one way of saying that the human operator is being under-used, but the purpose of a routine is usually to avoid common human error such as omitting a stage or reversing steps."	38
0	"In seconds, poor old George would be spread around the room like an explosion in Harrod's window, and the thing would be away."	13
0	"I was calling Sweetman's bluff, confident he would not dare pull the trigger, and equally confident that my marine training would let me turn him into a bloody mess"	26
0	"They prepared chicken pies, the pastry as light as Ruth's heart, turtle soup, a haunch of venison, jellies, blancmanges, syllabubs, trifles, and a host of other dishes, with still more to be done on the day of the party itself."	10
0	"Urban II, launching the First Crusade at Clermont in 1095, presented it as a natural development of the peace campaign warriors were to forget their petty feuds and squabbles in a campaign to promote the interests of Holy Church."	19
0	"Less costly, but not entirely satisfactory, is the practice of making every fourth tankful leaded petrol, which protects the valve seats but rather defeats the objective"	25
0	"He was a skilful lover: tender and gentle in the beginning, then powerful, persistent, rough almost until, his passion rising in harmony with hers, the climax came like the bursting of a thousand fireworks, like the beginning and ending of the universe"	41
0	Football: Hazard hints at the missing player	6
0	"Frederica informed him from the catalogue that the vegetation was supposed to be a jocular portrait by Gauguin of Madeleine, the pears her breasts the dense flowers her hair."	23
0	"Wyllie is confident his Western Samoan winger Va'aiga Tuigamala, will play although he is still bothered by an ankle injury received against Neath two weeks ago."	6
0	"One thing we don't need in this subcontinent, Professor Rokeya Kabeer observed, is spiritual guidance we have spiritual teachers a dime a dozen"	21
0	"Now we shall say that in a class of materials the current density at any point is proportional to the electric field; in mathematical form formula], where formula] is the conductivity of the material."	12
0	"If the cross-section happens to be smaller at a certain place, then the forces are larger there than at the neighbouring cross-sections, so the beam will be further narrowed, etc., leading to the so-called constriction instability( Fig. 3.3(a))."	34
0	"The main contenders for the leadership were Austen Chamberlain and Walter Long, representing the two different factions of the Edwardian Unionist party the opposite regions of Birmingham and Wiltshire but the situation was complicated by the intervention of two outsiders, Edward Carson and Andrew Bonar Law."	24
0	In this process of state formation many steps have been covered.	5
0	Built the factory right in the valley of the mountains.	6
0	"This takes three main forms: checklists, routines and knowledge-texts."	4
0	This example assumes that a sympathy for motorists with anger any tendency to rational scrutiny.	9
0	"If you like hanging out washing rather than drying it in the interior of an expensive machine, you will need to tuck away a line and make a dry path to get to and from it."	12
0	"The same applies to the general deterrent argument: its effectiveness depends on whether the penalty for murder affects the decision-making of potential killers at all, and, if it does, whether life imprisonment is seen as significantly more or less severe than the alternative of a long, fixed-term sentence."	19
0	"The representation of the black bomber, used in Handsworth was extended to the notion that there were groups of alienated and criminalized young blacks who saw the riots as a chance to engage in a wave of looting."	1
0	"Ever since the Industrial Revolution created a mass urban society, the conditions of the poorest city residents have given cause to anxiety among the better off."	19
0	"He seemed a genial and durable person in the history of American music, in spite of defective hearing which had bothered him since the late Seventies."	6
0	"He certainly held deep convictions as to the absolute wrongness of the Liberal policies that he opposed, but at least a part of his apparent hostility was assumed for the occasion, a firm position that might secure a better compromise in the end."	33
0	"The divergence was sharpened by the application of a theoretical distinction, the concept of Augustinian theology, amplified as the century went on by canon and Roman law reference; princes pronounced their campaigns just wars( fought against aggressors with the aim of re-establishing peace) or public wars( declared by a competent authority in the public interest), while they condemned the wars of lesser men as infractions of the peace."	12
0	"WHO TO WATCH While the best that chart music can manage in the way of band names is Black Box, the pub venues has always been full of imaginative handles."	22
0	"Dublin Castle 94 Parkway, NW1( 485 1773) Beloved of Camden's grunge rock enthusiasts, a venue to R'n'B, complete with priceless memorabilia decorating the brown-painted( or nicotine-stained) walls."	14
0	"Second, family health service authorities( FHSAs), are also required to take on these roles but from the viewpoint of primary health care services."	13
0	"Delaney took risks, plummeting feet first through the hatchways, and partly breaking his descent with the handrails, falling like a soldier rolling instantly deploying his Uzi against"	20
0	"Conservatives have always lauded the voluntarist principle in welfare, and encouraged it from venues"	13
0	"Not for the first time this season their defence had been found wanting and Oldham exploited the weaknesses to the full, owing a special gratitude to the motivation and tireless running of Henry and Milligan."	24
0	The Elle feature transposed the Kahlo style to Kahlo lookalikes in contemporary clothing balanced around parts of Herrera's biography of the artist.	15
0	He had to admit that this particular client hardly added to the general visual appeal of the place.	14
0	Another way in which there needs to be a integration between statistical methods and GIS is in the field of spatial sampling and estimation from spatial samples.	9
0	"That is to say, they will have what the Jesuits once attached such importance to: control over young or impressionable people."	15
0	"She had suggested that they look at Van Gogh together, setting up another example of repetition, deliberate, contrived and aesthetic."	13
0	"In the meantime, we have the capacity to bring coherence and organisation to a whole range of activities, further consolidating the institutional connection between the people in the occupied territory and the PLO leadership."	22
0	"It is an depiction of the world we have lost, its gently sloping streets converging upon the market place."	3
0	"The most irritating thing about Rytasha and there were many was that, though she does not speak their language, she presumes to teach them a spurious account of their own beliefs."	26
0	"For a man whom Rebecca West, a contemporary Balkan observer, called repulsive and treacherous for deserting his Serbian son-in-law, King Alexander, in the First World War, it is a faded photograph of history."	30
0	"With no trace of a smile or a blush the baroness quickly corrected herself an irrigation system but the mistake was a telling one, and I'm sure they would have appreciated it in Bangladesh."	19
0	"Hilda Amiel, alleged to be the very leader of fake art, has been arraigned for her involvement in what the US Attorney calls the single largest worldwide source and distribution network of bogus prints."	16
0	That will be the guiding policy of the next Labour government.	5
0	"As Gilda held out her glass to be refilled, she added reflectively, Although you seem more lonely than horny"	18
0		0
0	"Then came the passage, which appeared on the television news that evening and in the papers the next day, about the Liberal Democrats being the deceptive strategy that would let Labour in."	26
0	"Not feeling thirsty, but fancying a drink, has a sequence of moments."	9
0	What of this thirst that can be satisfied by a simple drink?	10
0	"It may be clipped classical, random cottage, modern high-tech, or some intensely personal concept of Byzantium, that no one has ever imagined before, but which exists in your head and wants to get out."	13
0	It would be a useful management method particularly in view of the reorganization taking place in the National Health Service.	6
0	Closet countrysiders may want to pretend their patch is actually a corner of some Sussex meadow and landscape it decorated with honeysuckle and waving with ox-eye daisies and scabious.	17
0	The standard method of producing task descriptions is to write all the separate sub-tasks at various levels on cards and then assemble the cards in a arrangement	26
0	From the comparative opulence of 17-6 they then slipped into deficit by conceding 18 unanswered points.	10
0	Such a process towards greater political integration was seen by Lord Scarman as essential if the gap between inner-city residents and the forces of law and order was to be closed.	2
0	That was the last incident as far as Nate was concerned.	4
0	"Ninety per cent of his party's cash comes from the unions, which will expect a benefit"	15
0	"They ought to have pocketed three points in the first half-hour but Tony Adams, a more threatening centre-forward on his attacks than the current Alan Smith, missed the target with two headers and David Rocastle let Dave Beasant save a penalty, much as the tall keeper had done for Wimbledon in the 1988 FA Cup final."	20
0	"In Southend, where 3,000 of the 50,000 adult males are reckoned to be Masons, it went into the case of what you might call Preferential Allocation of Council Property, and the battle of one councillor, Christopher Hudson, to break the control of the Freemasons: We can't have a secret society operating within the framework of a democracy, he said."	40
0	The cost has gone through the house limit	7
0	"From there, like a bird in its nest, he would make forays round the US and abroad in spite of his advanced age."	4
0	"During 1985 this issue was raised once again, though by then the extent of mass unemployment and urban de-industrialization and decline was more stark than it had been in 198l."	20
0	"Some say it was the importing of whole groups of fighting families from the fishquays, with their dockland diversions of prostitution, drug-dealing and smuggling"	23
0	"The character of the rocks, and their setting in the past geography at the time when they accumulated, indicates the climatic setting in which the extinct fauna lived, and climate imposes certain constraints on possible modes of life."	32
0	"The reader is required to follow a series of instructions which might, for example, introduce a change in the operation of a complex system."	9
0	He sounded somewhat to the authoritarian of a dictator.	5
0	"Grizel Huntley reached out to comfort her but she forced back her chair and fled, clutching her handbag and napkin, leaving her mother with the remains of the meal."	25
0	"A leafy landscaped area is an excellent goal for a small town garden, but it is best made acknowledging the urban setting, using un-wild plants such as bamboo, acanthus, fig, vine, alchemilla, euphorbia, wisteria."	2
0	The Liberal Unionists were admitted to the Carlton Club and a longstanding cause of tension was eradicated.	12
0	No one who was at the Brewery Field (perhaps not even the selectors) would give nothing for their ability to do so.	15
0	"While Elle, Vogue and subsequently The Independent( Fig. 5), stressed different facets of Kahlo's public persona, they all shared the emphasis on her, as an embodiment of stereotypical conceptions of Mexico, rather than her work."	28
0	"The only effective solution is to install hardened valve seats or a replacement cylinder head, both expensive options."	3
0	"The maintenance section should indicate what, if anything, the operator is expected to do and the signs which indicate that more specialist maintenance skills are required."	16
0	"To encourage the maintenance of, or, where appropriate, a reduction to a personally and socially safe level of alcohol unit consumption."	3
0	His smooth brown hair was as thick as ever but shot now with strands of glittering gray.	13
0	"He was President of FISA( Federation Internationale des Societes d'Aviron), the world governing organization, for 30 years; and most of this body's attitudes and practices reflect the influence of his strict, but genial personality."	27
0	"Scott's first venture into this unlikely area of design was at Battersea where, in 1930, he was wheeled in as a famous knighted architect by the London Power Company to try to make acceptable the coal-fired industrial power station to which the residents of Chelsea and Westminster were taking strong exception."	6
0	Mark's promotions and progress up the company hierarchy	7
0	"Even so, no space to swing a whip"	7
0	"Mrs Bottomley's first big challenge as Health Secretary will come this summer with the annual public spending round, which will be conducted against a background of concern over high Government borrowing and demand from the Tory Right for public spending cuts."	32
0	"If the environmental benefit of going unleaded still seems a bit of an uncertain issue, it is possible to switch to diesel without a shred of environmental doubt."	23
0	"To pay for this expenditure, a great campaign was mounted for additional income -by Farquhar and Steel-Maitland."	7
0	But one side branch shoots up very high and lets fall a fall of dark green pine needles.	12
0	"Despite many and varied periods of activity in the first 40 minutes, Arsenal seemed reasonably secure if not inspired."	4
0	A government would provide the system which would bring these groups together.	5
0	"The metaphor is apt, as Palestinians regard themselves as engaging in a process of creating their independent Palestinian state."	15
0	"His Missouri childhood gave him opportunity to Baptist hymns and church music, but at Harvard he was introduced to the writings of Gertrude Stein and the music of Erik Satie."	5
0	Must be getting too old for this world-traveling travel or else my mis-spent youth is catching up on me.	8
0	"Numerous examples of this sequence of argument can be found in Dear's report on Handsworth, and in news articles during the riots."	4
0	Gerald come in and he said you been on the alcohol already?	10
0	"It is interesting to note that the name the kids called Fermi because he's always right, was only seven years older than Amaldi."	7
0	"The rough terrain is altogether too harsh and unyielding, giving sustenance only to sheep, and to the conifers high on the slopes of East Kielder Moor and Grey Mares Knowe, immense sweeps of hillside to right and left of the valley."	21
0	"Was it even now shadowing them, moving soundlessly from cover to cover, like a tiger in the city streets"	18
0	God help the British people under the new government!	4
0	"It is possible to study electromagnetic theory without ever mentioning the word electron, but since it has become such a familiar term and is used so often we can just as well make use of it."	20
0	But Ruth had no compassion either to appreciate or to envy her mistress.	4
0	When we've got an economic crisis the first duty of a government is to clear up the economic problems.	5
0	"As if in protest, George uttered a terrifying, lunatic-sounding laugh and fell fractionally forward."	9
0	"This non-punitive paradigm will provide a structure for contrasting the efficacy of current practice with future plans inappropriately to transform probation work into a new approach to punishment in the community( p. 18, para. 4.3)."	25
0	The Liberal Unionists were admitted to the Carlton Club and a longstanding cause of conflict was eradicated.	14
0	"The importance of this debate can be explained, partly, by the political advantage which the Opposition could make from linking the social and economic problems of the country at large with violent street disturbances."	12
0	I've had enough of your complaints Adam snarled.	5
0	"I don't want the disorder, the suffering the mess, or the misery of being in a relationship."	6
0	that of an instruction in the martial arts compatible with the maintenance of a prince's peace; that of an means for competitive instincts within the restrictive environment of a court; and that of display to maintain princely social status.	19
0	"More disturbingly, in The Mask( 1945)( Fig. 7), she throws doubt on too straightforward a interpretation of her self-portraits as revealing of her inner feelings."	15
0	"Even the Daily Mail, which deployed the clearest use of race and outside agitator arguments, ran a major story on Broadwater Farm under the headline: Burnt-out buildings litter this urban neighborhood despair hangs heavy( 8 October 1985)."	26
0	"Was it the faint smell of herbs and newly baked dough, the soft ticking of the wall-mounted clock which seemed both to mark the passing seconds and yet to hold time in its power, the rhythmic sound of the sea through the half-open door, the sense of well-fed ease conveyed by the two cushioned armchairs, the open hearth?"	35
0	"Without any hurry, in spite of the impatience which had brought him here, he caressed the length of her neck and the curve of her shoulders."	22
0	"Certainly if you bring a literal interpretation to the story, it's a dangerous situation Allan Ahlberg says."	12
0	"a step further, but I think probably, it's because he was in er er a private plan."	1
0	"The issue of drugs provided an everyday topic, already a national issue through pervasive media coverage and public debate, around which the police, the Home Office, and other institutions could depoliticize the riots."	13
0	Few contemporaries would have expected Balfour's retirement to lead to a Unionist improvement	12
0	"CRYSTALATE, the electronics product group, experienced a serious decrease in the second half and hence profits fell from 脙聦脗麓脙炉脗驴?.6million to 脙聦脗麓脙炉脗驴?.9million in the year to September."	8
0	"This boat was called Dream Baby, and she was clearly an expensive vessel for rods and whip-aerials and outriggers splayed from her upperworks like the antennae of some outlandish insect."	25
0	"Look, Mark, Muldoon said forlornly What's the purpose"	7
0	The terminology in this discipline is not standardised.	4
0	"The rough land is altogether too harsh and unyielding, giving sustenance only to sheep, and to the conifers high on the sides of East Kielder Moor and Grey Mares Knowe, immense expanses of hillside to right and left of the valley."	31
0	"In Southend, where 3,000 of the 50,000 adult males are reckoned to be Masons, it went into the case of what you might call Preferential Allocation of Council Property, and the struggle of one councillor, Christopher Hudson, to break the grip of the group on the Square: We can't have a secret society operating within the framework of a democracy, he said."	31
0	"From the purchasers' point of view, auctions can also be attractive if slightly nerve-racking as you wait for bidding to start for the house of your choice"	26
0	"Paddy Cosgrove, his likely replacement, is a council member of 21 years standing and ideal backbench material, though it is hard to imagine him leading a crusade for Meadowell."	8
0	The speech came over the telegraph so late and the sheets were so confused by the Post Office which is usual in these cases that without the precis we could not possibly have got the editorial through in time for the first edition.	35
0	"The counter-arguments, which would uphold the principle of correspondence, are that breach of that principle is unnecessary when the severity of the crime of manslaughter lies below murder, and also that the definition of grievous bodily harm includes a number of injuries which are most unlikely to put the victim's life at risk."	19
0	"We say we are thirsty when we mean that we fancy a glass of wine, a pint of beer, a gin and tonic or a shot of whisky the pleasure of naming our drink at the end of a busy day or tiresome week."	33
0	"IN December, 1943, the men working intensely to create the first American atomic bomb sent a team of spies to Naples."	18
0	"Another was the transformation of many such agencies already heavily subsidized from public funds, into de facto extensions of the state, which financed them and indirectly determined their policy."	7
0	"On one level this work deals with a generalised woman's experience, yet the symbolic significance of Dorothy Hale's dress derives from Kahlo's use of clothing in her own self-portraits."	14
0	Bye Bye Baby gets away with its particular flaw thanks to the skill of illustrator Janet Ahlberg's hand.	8
0	"If the benefit of going unleaded still seems a bit of an unclear issue, it is possible to switch to diesel without a shadow of environmental doubt."	2
0	"The fascination with functions of the body, the analogies between artistic and physical creative processes, self-portraiture used to reveal the female body as the subject of patriarchal aesthetic discourse; all of these concerns the concerns of many women painters of the 1980s."	32
0	All the dirty tricks start now though.	3
0	"So for God's sake, pay up, you stupid idiot"	8
0	"The Chairman of the company told him he was most impressed with the contribution he's made to the business, and that he could go right to the senior position if he keeps it up."	27
0	Must be hell of a surprise being told	5
0	Design: Crossed lines over the miniature city tram: City transport could soon be back on the right track says Jonathan Glancey	16
0	"Destined to run in Manchester, they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre, outlying suburbs and surrounding towns of Bury, Altrincham, Salford, Oldham and Rochdale."	26
0	They picked up power from a network system of unsightly overhead wires.	6
0	They picked up power from a network of unsightly overhead wires.	7
0	It plays a key role in keeping city streets functioning and is even the object of the best modern designers' desire.	4
0	"Artists' depictions show a tram that has more in common with the flat-faced, characterless trains of the toy-like Docklands Light Railway."	1
0	"After all, Mancunians and visitors to the Manchester conurbation are going to have to look at these mechanical buses for well into the twenty-first century."	18
0	"The supertram is, in effect, a low-cost replacement for British Rail's ageing fleet of suburban diesel multiple-unit trains, those rasping diesels which change gear to the accompaniment of large amounts of acrid black exhaust fumes and the blessing of train spotters."	29
0	"This, of course, is a popular subject: it seems particularly attractive to the poet-turned-novelist because of the opportunity it offers for the tremulously sensitive examination of feelings."	24
0	"This violent event, described at length in hysterically colourful terms, is the only aspect of history to be woven convincingly into the plot."	13
0	"To the north, where Poitou borders on the Vendee, shapely groups of trees are almost the only features on widespreading marshy landscapes; to the south it bubbles with little rolling hills."	17
0	"The lower reaches of the Sevre Niortaise are filled with the waters that once covered the whole area, until medieval monks started to dig a network of ditches to drain it."	25
0	"Its conically-roofed tower, surrounded by a cluster of smaller roofs shaped like candle snuffers, is visible for miles."	7
0	"Its conically-roofed tower, surrounded by a group of smaller roofs shaped like candle snuffers is visible for miles."	14
0	"There's also a Renaissance fountain, and an extremely odd conglomeration of church buildings comprising one ancient ruin, one proper church, and the partial structure and nave of a rather pompous and unfinished 18th-century abbey."	22
0	"It makes a conveniently central location the Marais Poitevin village of Coulon is 27 miles to the north by the D120, which inexplicably changes its number at the top of a hill to D115."	5
0	Today's hospitality workers are doing no more to lure 20th-century tourists than their medieval predecessors did for pilgrims.	1
0	There are a number of aspects to keep in mind.	5
